region	chr	midPos	Nsites	Fst	zscore	outlier	high_thresh	low_thresh	block
(13894920,13920625)(21070001,21120000)(21070001,21120001)	NC_133890.1	21095001	25707	0.932378	2.4826485974093315	high	0.8832103499999998	0.055679349999999996	True
(13898575,13927380)(21086143,21130000)(21080001,21130001)	NC_133890.1	21105001	28807	0.932391	2.4826985562446406	high	0.8832103499999998	0.055679349999999996	True
(13900894,13930930)(21090740,21140000)(21090001,21140001)	NC_133890.1	21115001	30038	0.916293	2.4208341461816545	high	0.8832103499999998	0.055679349999999996	True
(13907168,13937150)(21100087,21150000)(21100001,21150001)	NC_133890.1	21125001	29984	0.88926	2.3169466696483774	high	0.8832103499999998	0.055679349999999996	True
(13985572,14020617)(21220001,21269565)(21220001,21270001)	NC_133890.1	21245001	35047	0.917806	2.4266485860142613	high	0.8832103499999998	0.055679349999999996	False
(38940,73531)(70001,120000)(70001,120001)	NC_133891.1	95001	34593	0.889882	1.3543327449966447	high	0.8832103499999998	0.055679349999999996	True
(46473,78459)(80147,130000)(80001,130001)	NC_133891.1	105001	31988	0.900845	1.385934303590278	high	0.8832103499999998	0.055679349999999996	True
(53364,85731)(90001,139982)(90001,140001)	NC_133891.1	115001	32369	0.918979	1.438206734816853	high	0.8832103499999998	0.055679349999999996	True
(58793,93683)(100001,150000)(100001,150001)	NC_133891.1	125001	34892	0.924026	1.452755039680674	high	0.8832103499999998	0.055679349999999996	True
(66828,101060)(110001,160000)(110001,160001)	NC_133891.1	135001	34234	0.908331	1.4075131841550812	high	0.8832103499999998	0.055679349999999996	True
(73532,107306)(120001,170000)(120001,170001)	NC_133891.1	145001	33776	0.909699	1.4114565328877358	high	0.8832103499999998	0.055679349999999996	True
(78460,114796)(130001,179849)(130001,180001)	NC_133891.1	155001	36338	0.91716	1.4329633493309626	high	0.8832103499999998	0.055679349999999996	True
(85732,120934)(140123,190000)(140001,190001)	NC_133891.1	165001	35204	0.910053	1.4124769608492558	high	0.8832103499999998	0.055679349999999996	True
(233926,270522)(352116,400000)(350001,400001)	NC_133891.1	375001	36598	0.892934	1.363130332958678	high	0.8832103499999998	0.055679349999999996	True
(240759,276958)(360001,410000)(360001,410001)	NC_133891.1	385001	36201	0.896991	1.3748248986080778	high	0.8832103499999998	0.055679349999999996	True
(249200,284198)(370001,420000)(370001,420001)	NC_133891.1	395001	35000	0.888065	1.3490951246404803	high	0.8832103499999998	0.055679349999999996	True
(256161,291919)(380001,430000)(380001,430001)	NC_133891.1	405001	35760	0.908194	1.407118272768843	high	0.8832103499999998	0.055679349999999996	True
(1307440,1332304)(2060133,2110000)(2060001,2110001)	NC_133891.1	2085001	24866	0.896056	1.3721297004611246	high	0.8832103499999998	0.055679349999999996	False
(1308490,1339032)(2070001,2119957)(2070001,2120001)	NC_133891.1	2095001	30544	0.889698	1.3538023530618435	high	0.8832103499999998	0.055679349999999996	False
(1632459,1669069)(2560001,2610000)(2560001,2610001)	NC_133891.1	2585001	36612	0.885288	1.3410902420157864	high	0.8832103499999998	0.055679349999999996	False
(1941449,1973179)(3020001,3070000)(3020001,3070001)	NC_133891.1	3045001	31732	0.897286	1.375675255242678	high	0.8832103499999998	0.055679349999999996	True
(1947323,1979229)(3030090,3079617)(3030001,3080001)	NC_133891.1	3055001	31908	0.935296	1.4852415456872636	high	0.8832103499999998	0.055679349999999996	True
(1953368,1983597)(3040001,3090000)(3040001,3090001)	NC_133891.1	3065001	30231	0.94158	1.503355583286679	high	0.8832103499999998	0.055679349999999996	True
(1958583,1989974)(3050001,3100000)(3050001,3100001)	NC_133891.1	3075001	31393	0.937972	1.4929552892607896	high	0.8832103499999998	0.055679349999999996	True
(1966398,1996992)(3060001,3110000)(3060001,3110001)	NC_133891.1	3085001	30596	0.920478	1.4425276995465672	high	0.8832103499999998	0.055679349999999996	True
(1973180,2004467)(3070001,3120000)(3070001,3120001)	NC_133891.1	3095001	31289	0.915399	1.4278871526071288	high	0.8832103499999998	0.055679349999999996	True
(2087469,2124494)(3230001,3280000)(3230001,3280001)	NC_133891.1	3255001	37027	0.93299	1.4785943511130673	high	0.8832103499999998	0.055679349999999996	True
(2096335,2132570)(3240001,3289999)(3240001,3290001)	NC_133891.1	3265001	36237	0.90165	1.3882547683050341	high	0.8832103499999998	0.055679349999999996	True
(2104099,2140026)(3250001,3300000)(3250001,3300001)	NC_133891.1	3275001	35929	0.903557	1.3937518194988738	high	0.8832103499999998	0.055679349999999996	True
(2117411,2151395)(3270058,3319991)(3270001,3320001)	NC_133891.1	3295001	33986	0.889143	1.35220252956285	high	0.8832103499999998	0.055679349999999996	True
(2124495,2158507)(3280001,3330000)(3280001,3330001)	NC_133891.1	3305001	34014	0.896676	1.3739168906762165	high	0.8832103499999998	0.055679349999999996	True
(2132571,2166100)(3290188,3340000)(3290001,3340001)	NC_133891.1	3315001	33531	0.925412	1.4567502745808631	high	0.8832103499999998	0.055679349999999996	True
(2140027,2173731)(3300001,3350000)(3300001,3350001)	NC_133891.1	3325001	33706	0.926931	1.4611288906078383	high	0.8832103499999998	0.055679349999999996	True
(2144113,2180645)(3310068,3360000)(3310001,3360001)	NC_133891.1	3335001	36534	0.936763	1.4894702683413605	high	0.8832103499999998	0.055679349999999996	True
(2151396,2186969)(3320130,3369986)(3320001,3370001)	NC_133891.1	3345001	35575	0.922786	1.44918065925049	high	0.8832103499999998	0.055679349999999996	True
(2158508,2195526)(3330001,3380000)(3330001,3380001)	NC_133891.1	3355001	37020	0.923301	1.4506651801549617	high	0.8832103499999998	0.055679349999999996	True
(2166101,2203244)(3340001,3390000)(3340001,3390001)	NC_133891.1	3365001	37145	0.91747	1.4338569444385085	high	0.8832103499999998	0.055679349999999996	True
(2173732,2211736)(3350001,3400000)(3350001,3400001)	NC_133891.1	3375001	38006	0.916965	1.4324012491826676	high	0.8832103499999998	0.055679349999999996	True
(2180646,2220775)(3360001,3410000)(3360001,3410001)	NC_133891.1	3385001	40131	0.926891	1.4610135880133162	high	0.8832103499999998	0.055679349999999996	True
(2186970,2229109)(3370079,3420000)(3370001,3420001)	NC_133891.1	3395001	42141	0.924196	1.4532450757073927	high	0.8832103499999998	0.055679349999999996	True
(2195527,2238374)(3380001,3430000)(3380001,3430001)	NC_133891.1	3405001	42849	0.926702	1.4604687832541994	high	0.8832103499999998	0.055679349999999996	True
(2203245,2246932)(3390001,3440000)(3390001,3440001)	NC_133891.1	3415001	43689	0.936454	1.4885795557986774	high	0.8832103499999998	0.055679349999999996	True
(2211737,2255985)(3400001,3450000)(3400001,3450001)	NC_133891.1	3425001	44250	0.935694	1.4863888065027586	high	0.8832103499999998	0.055679349999999996	True
(2220776,2262270)(3410001,3460000)(3410001,3460001)	NC_133891.1	3435001	41496	0.928392	1.4653403178727564	high	0.8832103499999998	0.055679349999999996	True
(2229110,2270322)(3420001,3470000)(3420001,3470001)	NC_133891.1	3445001	41214	0.931858	1.4753312876880926	high	0.8832103499999998	0.055679349999999996	True
(2238375,2278194)(3430001,3480000)(3430001,3480001)	NC_133891.1	3455001	39821	0.907591	1.4053800861564234	high	0.8832103499999998	0.055679349999999996	True
(2294288,2333036)(3510001,3560000)(3510001,3560001)	NC_133891.1	3535001	38750	0.925873	1.45807913698273	high	0.8832103499999998	0.055679349999999996	True
(2302265,2341622)(3520038,3569893)(3520001,3570001)	NC_133891.1	3545001	39359	0.914464	1.4251919544601759	high	0.8832103499999998	0.055679349999999996	True
(2309374,2347452)(3530001,3579317)(3530001,3580001)	NC_133891.1	3555001	38080	0.889462	1.353122067754163	high	0.8832103499999998	0.055679349999999996	True
(2641398,2676860)(4010001,4060000)(4010001,4060001)	NC_133891.1	4035001	35464	0.900115	1.3838300312402505	high	0.8832103499999998	0.055679349999999996	True
(2648335,2682747)(4020001,4069989)(4020001,4070001)	NC_133891.1	4045001	34414	0.915095	1.4270108528887613	high	0.8832103499999998	0.055679349999999996	True
(2655600,2690021)(4030001,4080000)(4030001,4080001)	NC_133891.1	4055001	34423	0.916178	1.4301326706354462	high	0.8832103499999998	0.055679349999999996	True
(2663613,2697261)(4040001,4090000)(4040001,4090001)	NC_133891.1	4065001	33650	0.907609	1.4054319723239581	high	0.8832103499999998	0.055679349999999996	True
(2843009,2877541)(4300001,4350000)(4300001,4350001)	NC_133891.1	4325001	34534	0.889924	1.3544538127208932	high	0.8832103499999998	0.055679349999999996	True
(2848893,2881649)(4310001,4360000)(4310001,4360001)	NC_133891.1	4335001	32758	0.899651	1.3824925211437944	high	0.8832103499999998	0.055679349999999996	True
(2855514,2889339)(4320001,4370000)(4320001,4370001)	NC_133891.1	4345001	33827	0.903648	1.3940141329014113	high	0.8832103499999998	0.055679349999999996	True
(2863362,2895303)(4330106,4380000)(4330001,4380001)	NC_133891.1	4355001	31943	0.915426	1.4279649818584312	high	0.8832103499999998	0.055679349999999996	True
(2870753,2903654)(4340001,4390000)(4340001,4390001)	NC_133891.1	4365001	32903	0.913609	1.4227273615022669	high	0.8832103499999998	0.055679349999999996	True
(2877542,2911636)(4350001,4400000)(4350001,4400001)	NC_133891.1	4375001	34096	0.90446	1.3963547755702093	high	0.8832103499999998	0.055679349999999996	True
(2881650,2919503)(4360001,4409949)(4360001,4410001)	NC_133891.1	4385001	37855	0.897607	1.3766005585637175	high	0.8832103499999998	0.055679349999999996	True
(2889340,2920057)(4370001,4420000)(4370001,4420001)	NC_133891.1	4395001	30719	0.90132	1.3873035219002274	high	0.8832103499999998	0.055679349999999996	True
(3173535,3208885)(4800001,4850000)(4800001,4850001)	NC_133891.1	4825001	35352	0.915468	1.4280860495826793	high	0.8832103499999998	0.055679349999999996	True
(3182110,3215103)(4810472,4860000)(4810001,4860001)	NC_133891.1	4835001	32995	0.901597	1.3881019923672926	high	0.8832103499999998	0.055679349999999996	True
(3188044,3220980)(4820001,4870000)(4820001,4870001)	NC_133891.1	4845001	32938	0.900117	1.3838357963699766	high	0.8832103499999998	0.055679349999999996	True
(3194376,3228180)(4830001,4880000)(4830001,4880001)	NC_133891.1	4855001	33806	0.915492	1.4281552311393926	high	0.8832103499999998	0.055679349999999996	True
(3201361,3235348)(4840001,4889799)(4840001,4890001)	NC_133891.1	4865001	33989	0.918529	1.43690958062848	high	0.8832103499999998	0.055679349999999996	True
(3208886,3243780)(4850001,4900000)(4850001,4900001)	NC_133891.1	4875001	34896	0.912313	1.4189915574397522	high	0.8832103499999998	0.055679349999999996	True
(3215104,3249444)(4860001,4910000)(4860001,4910001)	NC_133891.1	4885001	34342	0.908836	1.408968879410922	high	0.8832103499999998	0.055679349999999996	True
(3220981,3254581)(4870001,4919998)(4870001,4920001)	NC_133891.1	4895001	33602	0.885685	1.3422346202664177	high	0.8832103499999998	0.055679349999999996	True
(3312558,3348821)(5010050,5060000)(5010001,5060001)	NC_133891.1	5035001	36265	0.888557	1.3505133465531018	high	0.8832103499999998	0.055679349999999996	True
(3320023,3356066)(5020001,5069360)(5020001,5070001)	NC_133891.1	5045001	36045	0.895562	1.370705713418777	high	0.8832103499999998	0.055679349999999996	True
(3327422,3361729)(5030001,5080000)(5030001,5080001)	NC_133891.1	5055001	34309	0.898537	1.3792813438863554	high	0.8832103499999998	0.055679349999999996	True
(3943291,3987424)(5940001,5989959)(5940001,5990001)	NC_133891.1	5965001	44135	0.884466	1.3387207736983582	high	0.8832103499999998	0.055679349999999996	False
(3979532,4019664)(5980001,6029578)(5980001,6030001)	NC_133891.1	6005001	40134	0.893226	1.363972041898689	high	0.8832103499999998	0.055679349999999996	False
(5586624,5619458)(8350001,8400000)(8350001,8400001)	NC_133891.1	8375001	32836	0.890472	1.3560334582658453	high	0.8832103499999998	0.055679349999999996	True
(5592723,5627125)(8360001,8410000)(8360001,8410001)	NC_133891.1	8385001	34404	0.910006	1.4123414803006924	high	0.8832103499999998	0.055679349999999996	True
(5599753,5634117)(8370056,8420000)(8370001,8420001)	NC_133891.1	8395001	34366	0.913857	1.4234422375883036	high	0.8832103499999998	0.055679349999999996	True
(5607538,5640132)(8380001,8430000)(8380001,8430001)	NC_133891.1	8405001	32596	0.90335	1.393155128572222	high	0.8832103499999998	0.055679349999999996	True
(5613052,5645930)(8390247,8439740)(8390001,8440001)	NC_133891.1	8415001	32880	0.893381	1.364418839452462	high	0.8832103499999998	0.055679349999999996	True
(10471974,10504043)(16190001,16239834)(16190001,16240001)	NC_133891.1	16215001	32071	0.886553	1.3447366865675467	high	0.8832103499999998	0.055679349999999996	False
(11935892,11971189)(18510001,18560000)(18510001,18560001)	NC_133891.1	18535001	35299	0.883522	1.3359996324676378	high	0.8832103499999998	0.055679349999999996	False
(11942983,11979532)(18520001,18570000)(18520001,18570001)	NC_133891.1	18545001	36551	0.883644	1.33635130538093	high	0.8832103499999998	0.055679349999999996	False
(11957252,11994244)(18540012,18589341)(18540001,18590001)	NC_133891.1	18565001	36994	0.88465	1.3392511656331598	high	0.8832103499999998	0.055679349999999996	False
(12013964,12051276)(18620001,18670000)(18620001,18670001)	NC_133891.1	18645001	37314	0.887121	1.3463739834097601	high	0.8832103499999998	0.055679349999999996	False
(13465287,13498934)(20860001,20910000)(20860001,20910001)	NC_133891.1	20885001	33649	0.893449	1.3646148538631495	high	0.8832103499999998	0.055679349999999996	True
(13471972,13506112)(20870054,20920000)(20870001,20920001)	NC_133891.1	20895001	34142	0.903036	1.3922500032052236	high	0.8832103499999998	0.055679349999999996	True
(13479446,13511628)(20880001,20930000)(20880001,20930001)	NC_133891.1	20905001	32184	0.90794	1.4063861012936278	high	0.8832103499999998	0.055679349999999996	True
(13484579,13518852)(20890001,20940000)(20890001,20940001)	NC_133891.1	20915001	34275	0.919516	1.4397546721483117	high	0.8832103499999998	0.055679349999999996	True
(13491611,13525817)(20900001,20950000)(20900001,20950001)	NC_133891.1	20925001	34208	0.910027	1.4124020141628164	high	0.8832103499999998	0.055679349999999996	True
(13498935,13532405)(20910001,20960000)(20910001,20960001)	NC_133891.1	20935001	33472	0.90575	1.4000732842435457	high	0.8832103499999998	0.055679349999999996	True
(13506113,13539129)(20920001,20970000)(20920001,20970001)	NC_133891.1	20945001	33018	0.907577	1.4053397302483404	high	0.8832103499999998	0.055679349999999996	True
(13511629,13544258)(20930001,20980000)(20930001,20980001)	NC_133891.1	20955001	32631	0.920788	1.4434212946541132	high	0.8832103499999998	0.055679349999999996	True
(13518853,13551020)(20940001,20990000)(20940001,20990001)	NC_133891.1	20965001	32169	0.909674	1.4113844687661594	high	0.8832103499999998	0.055679349999999996	True
(13525818,13556733)(20950001,21000000)(20950001,21000001)	NC_133891.1	20975001	30917	0.914029	1.4239380387447484	high	0.8832103499999998	0.055679349999999996	True
(13532406,13563552)(20960001,21010000)(20960001,21010001)	NC_133891.1	20985001	31148	0.906421	1.4020074852666529	high	0.8832103499999998	0.055679349999999996	True
(13539130,13569796)(20970001,21020000)(20970001,21020001)	NC_133891.1	20995001	30668	0.891209	1.3581579085699145	high	0.8832103499999998	0.055679349999999996	True
(104106,140280)(320001,370000)(320001,370001)	NC_133892.1	345001	36176	0.88561	0.9602120462574576	high	0.8832103499999998	0.055679349999999996	False
(111892,147230)(330077,379917)(330001,380001)	NC_133892.1	355001	35340	0.889374	0.9737606464730554	high	0.8832103499999998	0.055679349999999996	False
(126106,159822)(350001,400000)(350001,400001)	NC_133892.1	375001	33718	0.889011	0.9724540200441866	high	0.8832103499999998	0.055679349999999996	False
(180933,212176)(430209,479986)(430001,480001)	NC_133892.1	455001	31245	0.884043	0.9545715955300821	high	0.8832103499999998	0.055679349999999996	True
(186760,219493)(440381,489873)(440001,490001)	NC_133892.1	465001	32735	0.884548	0.956389354060602	high	0.8832103499999998	0.055679349999999996	True
(191369,226385)(450017,499893)(450001,500001)	NC_133892.1	475001	35018	0.898446	1.0064155086292461	high	0.8832103499999998	0.055679349999999996	True
(198847,233469)(460234,509683)(460001,510001)	NC_133892.1	485001	34624	0.895408	0.995480161271386	high	0.8832103499999998	0.055679349999999996	True
(500410,535951)(880001,929982)(880001,930001)	NC_133892.1	905001	35543	0.909655	1.0467625489631027	high	0.8832103499999998	0.055679349999999996	True
(508637,542934)(890001,940000)(890001,940001)	NC_133892.1	915001	34299	0.915716	1.0685792508511838	high	0.8832103499999998	0.055679349999999996	True
(515357,549282)(900001,950000)(900001,950001)	NC_133892.1	925001	33927	0.949171	1.1890012540958232	high	0.8832103499999998	0.055679349999999996	True
(522291,557572)(911572,960000)(910001,960001)	NC_133892.1	935001	35283	0.945664	1.176377730993777	high	0.8832103499999998	0.055679349999999996	True
(528491,565651)(920001,970000)(920001,970001)	NC_133892.1	945001	37162	0.923996	1.098383291708025	high	0.8832103499999998	0.055679349999999996	True
(794685,823489)(1310001,1360000)(1310001,1360001)	NC_133892.1	1335001	28806	0.935581	1.1400837522547038	high	0.8832103499999998	0.055679349999999996	True
(796943,829570)(1321360,1370000)(1320001,1370001)	NC_133892.1	1345001	32629	0.935901	1.1412355992443401	high	0.8832103499999998	0.055679349999999996	True
(803275,834492)(1330001,1380000)(1330001,1380001)	NC_133892.1	1355001	31219	0.926116	1.106014278014366	high	0.8832103499999998	0.055679349999999996	True
(808913,842620)(1340074,1389733)(1340001,1390001)	NC_133892.1	1365001	33709	0.937886	1.1483806501019285	high	0.8832103499999998	0.055679349999999996	True
(815761,848085)(1350001,1400000)(1350001,1400001)	NC_133892.1	1375001	32326	0.936134	1.1420742878336694	high	0.8832103499999998	0.055679349999999996	True
(823490,854636)(1360001,1410000)(1360001,1410001)	NC_133892.1	1385001	31148	0.931936	1.1269634951383771	high	0.8832103499999998	0.055679349999999996	True
(829571,862131)(1370001,1419948)(1370001,1420001)	NC_133892.1	1395001	32562	0.923487	1.0965511350901345	high	0.8832103499999998	0.055679349999999996	True
(834493,869332)(1380001,1430000)(1380001,1430001)	NC_133892.1	1405001	34841	0.933871	1.1339285699038346	high	0.8832103499999998	0.055679349999999996	True
(842621,875837)(1390319,1439475)(1390001,1440001)	NC_133892.1	1415001	33218	0.928901	1.1160389463460447	high	0.8832103499999998	0.055679349999999996	True
(937987,972210)(1530001,1580000)(1530001,1580001)	NC_133892.1	1555001	34225	0.887334	0.9664176219141234	high	0.8832103499999998	0.055679349999999996	False
(1081510,1113401)(1740001,1786546)(1740001,1790001)	NC_133892.1	1765001	31893	0.894109	0.9908043823978311	high	0.8832103499999998	0.055679349999999996	True
(1088732,1115615)(1750001,1798386)(1750001,1800001)	NC_133892.1	1775001	26885	0.891931	0.9829646238246187	high	0.8832103499999998	0.055679349999999996	True
(1096635,1118021)(1760001,1809908)(1760001,1810001)	NC_133892.1	1785001	21388	0.892447	0.9848219770954071	high	0.8832103499999998	0.055679349999999996	True
(1102935,1126624)(1770205,1820000)(1770001,1820001)	NC_133892.1	1795001	23691	0.904788	1.0292436761551023	high	0.8832103499999998	0.055679349999999996	True
(1115616,1144536)(1805496,1849818)(1800001,1850001)	NC_133892.1	1825001	28922	0.893843	0.9898469095876959	high	0.8832103499999998	0.055679349999999996	False
(1118022,1151287)(1810221,1860000)(1810001,1860001)	NC_133892.1	1835001	33267	0.888548	0.9707874414310566	high	0.8832103499999998	0.055679349999999996	False
(1878095,1914567)(2970001,3019889)(2970001,3020001)	NC_133892.1	2995001	36474	0.888677	0.9712517797487538	high	0.8832103499999998	0.055679349999999996	False
(1885174,1919638)(2980001,3030000)(2980001,3030001)	NC_133892.1	3005001	34466	0.891395	0.9810352801169777	high	0.8832103499999998	0.055679349999999996	False
(2190647,2223951)(3440001,3490000)(3440001,3490001)	NC_133892.1	3465001	33306	0.889025	0.9725044133499829	high	0.8832103499999998	0.055679349999999996	False
(2557473,2591844)(3980001,4029713)(3980001,4030001)	NC_133892.1	4005001	34373	0.896927	1.0009478349503163	high	0.8832103499999998	0.055679349999999996	True
(2564170,2596748)(3990737,4040000)(3990001,4040001)	NC_133892.1	4015001	32580	0.893566	0.9888498420372916	high	0.8832103499999998	0.055679349999999996	True
(2571850,2602251)(4000250,4049623)(4000001,4050001)	NC_133892.1	4025001	30403	0.887206	0.9659568831182692	high	0.8832103499999998	0.055679349999999996	True
(2578772,2609260)(4010001,4059883)(4010001,4060001)	NC_133892.1	4035001	30490	0.884562	0.9564397473663984	high	0.8832103499999998	0.055679349999999996	True
(2596749,2627773)(4040001,4089666)(4040001,4090001)	NC_133892.1	4065001	31026	0.884342	0.9556478525610234	high	0.8832103499999998	0.055679349999999996	False
(2602252,2633530)(4050327,4099300)(4050001,4100001)	NC_133892.1	4075001	31280	0.897035	1.0013365833093186	high	0.8832103499999998	0.055679349999999996	False
(3236290,3269084)(5030001,5080000)(5030001,5080001)	NC_133892.1	5055001	32796	0.884728	0.9570372679922722	high	0.8832103499999998	0.055679349999999996	False
(3400786,3433425)(5280001,5330000)(5280001,5330001)	NC_133892.1	5305001	32641	0.908988	1.0443616678940795	high	0.8832103499999998	0.055679349999999996	False
(3408026,3439489)(5290088,5340000)(5290001,5340001)	NC_133892.1	5315001	31465	0.901382	1.0169837047591601	high	0.8832103499999998	0.055679349999999996	False
(3516374,3551437)(5460001,5510000)(5460001,5510001)	NC_133892.1	5485001	35065	0.886429	0.9631600546465583	high	0.8832103499999998	0.055679349999999996	True
(3524158,3559383)(5470001,5520000)(5470001,5520001)	NC_133892.1	5495001	35227	0.902758	1.021936646814596	high	0.8832103499999998	0.055679349999999996	True
(3530905,3568097)(5480001,5530000)(5480001,5530001)	NC_133892.1	5505001	37194	0.899921	1.0117248033471014	high	0.8832103499999998	0.055679349999999996	True
(3536183,3576540)(5490317,5540000)(5490001,5540001)	NC_133892.1	5515001	40359	0.898566	1.0068474512503598	high	0.8832103499999998	0.055679349999999996	True
(3734920,3763124)(5800246,5849584)(5800001,5850001)	NC_133892.1	5825001	28206	0.887772	0.9679942124811883	high	0.8832103499999998	0.055679349999999996	False
(5867303,5903181)(9140001,9190000)(9140001,9190001)	NC_133892.1	9165001	35880	0.906238	1.0344629828268919	high	0.8832103499999998	0.055679349999999996	True
(5875210,5910202)(9150299,9200000)(9150001,9200001)	NC_133892.1	9175001	34994	0.923304	1.0958924225929363	high	0.8832103499999998	0.055679349999999996	True
(5881372,5915815)(9160001,9209969)(9160001,9210001)	NC_133892.1	9185001	34445	0.931491	1.125361707918414	high	0.8832103499999998	0.055679349999999996	True
(5888210,5922433)(9170001,9219970)(9170001,9220001)	NC_133892.1	9195001	34225	0.93346	1.1324491664265202	high	0.8832103499999998	0.055679349999999996	True
(5895199,5928886)(9180001,9229642)(9180001,9230001)	NC_133892.1	9205001	33689	0.904925	1.02973681064754	high	0.8832103499999998	0.055679349999999996	True
(5903182,5935101)(9190001,9240000)(9190001,9240001)	NC_133892.1	9215001	31921	0.897805	1.0041082151281309	high	0.8832103499999998	0.055679349999999996	True
(7294075,7330595)(11200001,11249893)(11200001,11250001)	NC_133892.1	11225001	36522	0.901287	1.0166417501841116	high	0.8832103499999998	0.055679349999999996	True
(7302181,7338223)(11210004,11259946)(11210001,11260001)	NC_133892.1	11235001	36044	0.921161	1.0881786472842152	high	0.8832103499999998	0.055679349999999996	True
(7309868,7344305)(11220369,11270000)(11220001,11270001)	NC_133892.1	11245001	34439	0.921768	1.0903635570426817	high	0.8832103499999998	0.055679349999999996	True
(7315130,7348388)(11230001,11280000)(11230001,11280001)	NC_133892.1	11255001	33260	0.927415	1.1106900568879208	high	0.8832103499999998	0.055679349999999996	True
(7322849,7354039)(11240079,11289762)(11240001,11290001)	NC_133892.1	11265001	31192	0.927153	1.109746982165156	high	0.8832103499999998	0.055679349999999996	True
(7330596,7358971)(11250025,11300000)(11250001,11300001)	NC_133892.1	11275001	28377	0.909344	1.04564309767005	high	0.8832103499999998	0.055679349999999996	True
(7338224,7365487)(11260105,11309910)(11260001,11310001)	NC_133892.1	11285001	27265	0.90221	1.019964108844844	high	0.8832103499999998	0.055679349999999996	True
(7344306,7372835)(11270001,11320000)(11270001,11320001)	NC_133892.1	11295001	28531	0.903068	1.0230524985858065	high	0.8832103499999998	0.055679349999999996	True
(9201642,9239482)(14490001,14540000)(14490001,14540001)	NC_133892.1	14515001	37842	0.911565	1.0536376356824946	high	0.8832103499999998	0.055679349999999996	True
(9207343,9246121)(14500038,14550000)(14500001,14550001)	NC_133892.1	14525001	38780	0.931674	1.1260204204156123	high	0.8832103499999998	0.055679349999999996	True
(9214639,9251736)(14510001,14560000)(14510001,14560001)	NC_133892.1	14535001	37099	0.953524	1.2046699726767205	high	0.8832103499999998	0.055679349999999996	True
(9222702,9257952)(14520001,14570000)(14520001,14570001)	NC_133892.1	14545001	35252	0.958941	1.2241685824981587	high	0.8832103499999998	0.055679349999999996	True
(9230200,9265372)(14530001,14580000)(14530001,14580001)	NC_133892.1	14555001	35174	0.955468	1.2116674431387613	high	0.8832103499999998	0.055679349999999996	True
(9239483,9273743)(14540001,14590000)(14540001,14590001)	NC_133892.1	14565001	34262	0.958229	1.2216057229462176	high	0.8832103499999998	0.055679349999999996	True
(9246122,9279018)(14550001,14600000)(14550001,14600001)	NC_133892.1	14575001	32898	0.954136	1.2068728800444	high	0.8832103499999998	0.055679349999999996	True
(9251737,9286970)(14560001,14609976)(14560001,14610001)	NC_133892.1	14585001	35235	0.937454	1.1468256566659192	high	0.8832103499999998	0.055679349999999996	True
(9257953,9292254)(14570001,14620000)(14570001,14620001)	NC_133892.1	14595001	34303	0.92333	1.0959860101608443	high	0.8832103499999998	0.055679349999999996	True
(9265373,9298003)(14580001,14630000)(14580001,14630001)	NC_133892.1	14605001	32632	0.929187	1.117068409593032	high	0.8832103499999998	0.055679349999999996	True
(9273744,9305206)(14590001,14639019)(14590001,14640001)	NC_133892.1	14615001	31464	0.923002	1.0948053669964668	high	0.8832103499999998	0.055679349999999996	True
(9279019,9309818)(14600001,14649777)(14600001,14650001)	NC_133892.1	14625001	30801	0.915033	1.0661207774326789	high	0.8832103499999998	0.055679349999999996	True
(9286971,9313927)(14610137,14660000)(14610001,14660001)	NC_133892.1	14635001	26958	0.889604	0.9745885364968564	high	0.8832103499999998	0.055679349999999996	True
(9292255,9321435)(14620001,14670000)(14620001,14670001)	NC_133892.1	14645001	29182	0.890254	0.9769282256945553	high	0.8832103499999998	0.055679349999999996	True
(9298004,9328095)(14630001,14679846)(14630001,14680001)	NC_133892.1	14655001	30093	0.905172	1.0306258925426657	high	0.8832103499999998	0.055679349999999996	True
(9305207,9334287)(14640568,14690000)(14640001,14690001)	NC_133892.1	14665001	29082	0.91675	1.0723011564364462	high	0.8832103499999998	0.055679349999999996	True
(9309819,9341604)(14650015,14700000)(14650001,14700001)	NC_133892.1	14675001	31787	0.912904	1.0584573954297545	high	0.8832103499999998	0.055679349999999996	True
(9313928,9348071)(14660001,14709724)(14660001,14710001)	NC_133892.1	14685001	34145	0.920437	1.0855725934701628	high	0.8832103499999998	0.055679349999999996	True
(9321436,9353350)(14670001,14720000)(14670001,14720001)	NC_133892.1	14695001	31916	0.91392	1.0621145096218496	high	0.8832103499999998	0.055679349999999996	True
(9328096,9359889)(14680348,14729948)(14680001,14730001)	NC_133892.1	14705001	31795	0.901735	1.0182543359696026	high	0.8832103499999998	0.055679349999999996	True
(11380294,11413714)(18010116,18060000)(18010001,18060001)	NC_133892.1	18035001	33422	0.891026	0.979707056557053	high	0.8832103499999998	0.055679349999999996	False
(11614676,11645596)(18380001,18429821)(18380001,18430001)	NC_133892.1	18405001	30922	0.903682	1.0252626049971714	high	0.8832103499999998	0.055679349999999996	True
(11621863,11646556)(18390001,18431335)(18390001,18440001)	NC_133892.1	18415001	24695	0.912883	1.0583818054710594	high	0.8832103499999998	0.055679349999999996	True
(11628999,11649737)(18400299,18450000)(18400001,18450001)	NC_133892.1	18425001	20740	0.893346	0.9880579472319166	high	0.8832103499999998	0.055679349999999996	True
