fst_chr	fst_midPos	FST	Z	chr	start	end	gene_id	description	biotype	Chr	pos_Mb
NC_133893.1	16635001	0.049152	-1.0531320276134393	NC_133893.1	16639634	16641924	LOC141859433	uncharacterized LOC141859433	protein_coding	Chr12	16.64
NC_133893.1	16635001	0.049152	-1.0531320276134393	NC_133893.1	16642202	16656591	LOC141859436	uncharacterized LOC141859436	lncRNA	Chr12	16.64
NC_133893.1	16635001	0.049152	-1.0531320276134393	NC_133893.1	16643453	16654297	LOC141859430	polyadenylate-binding protein 1A-like	protein_coding	Chr12	16.64
NC_133893.1	16635001	0.049152	-1.0531320276134393	NC_133893.1	16654535	16664814	LOC141859434	polyadenylate-binding protein 1A-like	protein_coding	Chr12	16.64
NC_133893.1	16845001	0.04391	-1.0773707659507372	NC_133893.1	16818372	16823213	LOC141859271	uncharacterized LOC141859271	protein_coding	Chr12	16.85
NC_133893.1	16845001	0.04391	-1.0773707659507372	NC_133893.1	16824731	16830023	LOC141859274	uncharacterized LOC141859274	protein_coding	Chr12	16.85
NC_133893.1	16845001	0.04391	-1.0773707659507372	NC_133893.1	16829858	16835563	LOC141859366	uncharacterized LOC141859366	lncRNA	Chr12	16.85
NC_133893.1	16845001	0.04391	-1.0773707659507372	NC_133893.1	16843881	16860587	LOC141859260	uncharacterized LOC141859260	protein_coding	Chr12	16.85
NC_133893.1	16845001	0.04391	-1.0773707659507372	NC_133893.1	16861056	16864787	LOC141859352	uncharacterized LOC141859352	protein_coding	Chr12	16.85
NC_133893.1	16845001	0.04391	-1.0773707659507372	NC_133893.1	16862827	16867257	LOC141859342	COX assembly mitochondrial protein homolog	protein_coding	Chr12	16.85
NC_133893.1	16845001	0.04391	-1.0773707659507372	NC_133893.1	16868181	16871550	LOC141859344	COX assembly mitochondrial protein homolog	protein_coding	Chr12	16.85
NC_133893.1	16855001	0.050328	-1.04769426411007	NC_133893.1	16871626	16879507	LOC141859321	progestin and adipoQ receptor family member 4-like	protein_coding	Chr12	16.86
NC_133893.1	16865001	0.045637	-1.0693852067923029	NC_133893.1	16885643	16899818	LOC141859275	signal transducing adapter molecule 1-like	protein_coding	Chr12	16.87
NC_133893.1	16895001	0.047013	-1.063022653577476	NC_133893.1	16908998	16911837	LOC141859328	uncharacterized LOC141859328	protein_coding	Chr12	16.9
NC_133893.1	16895001	0.047013	-1.063022653577476	NC_133893.1	16911998	16921805	LOC141859314	hydroxymethylglutaryl-CoA lyase%2C mitochondrial-like	protein_coding	Chr12	16.9
NC_133893.1	16905001	0.040767	-1.09190383626629	NC_133893.1	16923506	16934806	LOC141859278	nicotinate phosphoribosyltransferase-like	protein_coding	Chr12	16.91
NC_133893.1	16915001	0.040815	-1.0916818867355405	NC_133893.1	16934910	16940364	LOC141859353	uncharacterized LOC141859353	lncRNA	Chr12	16.92
NC_133893.1	16925001	0.030376	-1.1399512857250584	NC_133893.1	16940154	16944939	LOC141859325	lens fiber major intrinsic protein-like	protein_coding	Chr12	16.93
NC_133893.1	16935001	0.037653	-1.1063028120736815	NC_133893.1	16952052	16957910	LOC141859351	proton-coupled zinc antiporter SLC30A2-like	protein_coding	Chr12	16.94
NC_133893.1	16935001	0.037653	-1.1063028120736815	NC_133893.1	16956629	16968386	LOC141859293	U11/U12 small nuclear ribonucleoprotein 48 kDa protein-like	protein_coding	Chr12	16.94
NC_133893.1	16965001	0.050903	-1.04503549368963	NC_133893.1	16968494	16977634	LOC141859335	sodium/potassium-transporting ATPase subunit beta-1-interacting protein 1-like	protein_coding	Chr12	16.97
NC_133893.1	16965001	0.050903	-1.04503549368963	NC_133893.1	16969224	16971007	LOC141859368	uncharacterized LOC141859368	lncRNA	Chr12	16.97
NC_133893.1	16965001	0.050903	-1.04503549368963	NC_133893.1	16979731	16984366	LOC141859343	uncharacterized LOC141859343	protein_coding	Chr12	16.97
NC_133893.1	16965001	0.050903	-1.04503549368963	NC_133893.1	16981436	17001056	LOC141859315	uncharacterized LOC141859315	protein_coding	Chr12	16.97
NC_133893.1	16965001	0.050903	-1.04503549368963	NC_133893.1	16985665	16989341	LOC141859254	uncharacterized LOC141859254	protein_coding	Chr12	16.97
NC_133893.1	16965001	0.050903	-1.04503549368963	NC_133893.1	16989712	16991705	LOC141860751	uncharacterized LOC141860751	protein_coding	Chr12	16.97
NC_133893.1	16985001	0.043514	-1.079201849579423	NC_133893.1	17008664	17013059	LOC141859364	uncharacterized LOC141859364	lncRNA	Chr12	16.99
NC_133893.1	16995001	0.034716	-1.119883348986433	NC_133893.1	17013106	17015166	LOC141859597	uncharacterized LOC141859597	protein_coding	Chr12	17.0
NC_133893.1	16995001	0.034716	-1.119883348986433	NC_133893.1	17017777	17026886	LOC141859298	uncharacterized LOC141859298	protein_coding	Chr12	17.0
NC_133893.1	17085001	0.05343	-1.033350775685366	NC_133893.1	17051161	17065516	LOC141859599	uncharacterized LOC141859599	protein_coding	Chr12	17.09
NC_133893.1	17085001	0.05343	-1.033350775685366	NC_133893.1	17073849	17092244	LOC141859308	uncharacterized LOC141859308	protein_coding	Chr12	17.09
NC_133893.1	17085001	0.05343	-1.033350775685366	NC_133893.1	17101283	17107429	LOC141859296	uncharacterized LOC141859296	protein_coding	Chr12	17.09
NC_133893.1	17095001	0.051049	-1.044360397200266	NC_133893.1	17112519	17118774	LOC141859290	uncharacterized LOC141859290	protein_coding	Chr12	17.1
NC_133894.1	1535001	0.054034	-0.824231483570846	NC_133894.1	1499263	1575231	LOC141864046	uncharacterized LOC141864046	protein_coding	Chr13	1.54
NC_133894.1	1535001	0.054034	-0.824231483570846	NC_133894.1	1526797	1532206	LOC141864002	uncharacterized LOC141864002	protein_coding	Chr13	1.54
NC_133894.1	1535001	0.054034	-0.824231483570846	NC_133894.1	1540285	1542454	LOC141864592	uncharacterized LOC141864592	lncRNA	Chr13	1.54
NC_133894.1	1535001	0.054034	-0.824231483570846	NC_133894.1	1545274	1549869	LOC141863809	uncharacterized LOC141863809	protein_coding	Chr13	1.54
NC_133894.1	1535001	0.054034	-0.824231483570846	NC_133894.1	1551837	1559272	LOC141863810	uncharacterized LOC141863810	protein_coding	Chr13	1.54
NC_133894.1	2855001	0.055162	-0.8176282654354206	NC_133894.1	2820433	2830942	LOC141864666	uncharacterized LOC141864666	lncRNA	Chr13	2.86
NC_133894.1	2855001	0.055162	-0.8176282654354206	NC_133894.1	2832151	2843263	LOC141864659	rRNA-processing protein UTP23 homolog	protein_coding	Chr13	2.86
NC_133894.1	2855001	0.055162	-0.8176282654354206	NC_133894.1	2843372	2848849	LOC141864661	translocon-associated protein subunit delta-like	protein_coding	Chr13	2.86
NC_133894.1	2855001	0.055162	-0.8176282654354206	NC_133894.1	2853427	2857576	LOC141864663	uncharacterized LOC141864663	protein_coding	Chr13	2.86
NC_133894.1	2855001	0.055162	-0.8176282654354206	NC_133894.1	2858058	2859035	LOC141864255	uncharacterized LOC141864255	protein_coding	Chr13	2.86
NC_133894.1	2855001	0.055162	-0.8176282654354206	NC_133894.1	2869495	2875238	LOC141864662	uncharacterized LOC141864662	protein_coding	Chr13	2.86
NC_133894.1	2855001	0.055162	-0.8176282654354206	NC_133894.1	2870338	2872666	LOC141864665	uncharacterized LOC141864665	lncRNA	Chr13	2.86
NC_133894.1	2855001	0.055162	-0.8176282654354206	NC_133894.1	2878948	2881727	LOC141864142	uncharacterized LOC141864142	lncRNA	Chr13	2.86
NC_133894.1	3495001	0.039377	-0.9100323419138707	NC_133894.1	3453980	3471982	LOC141863688	acylamino-acid-releasing enzyme-like	protein_coding	Chr13	3.5
NC_133894.1	3495001	0.039377	-0.9100323419138707	NC_133894.1	3474674	3491512	LOC141863686	acylamino-acid-releasing enzyme-like	protein_coding	Chr13	3.5
NC_133894.1	3495001	0.039377	-0.9100323419138707	NC_133894.1	3475220	3475294	Trnaa-ggc	transfer RNA alanine (anticodon GGC)	tRNA	Chr13	3.5
NC_133894.1	3495001	0.039377	-0.9100323419138707	NC_133894.1	3495739	3502283	LOC141863693	ubiquitin-conjugating enzyme E2 N-like	protein_coding	Chr13	3.5
NC_133894.1	3495001	0.039377	-0.9100323419138707	NC_133894.1	3502054	3511950	LOC141863685	threonine synthase-like 1	protein_coding	Chr13	3.5
NC_133894.1	3495001	0.039377	-0.9100323419138707	NC_133894.1	3512075	3518005	LOC141863692	uncharacterized LOC141863692	protein_coding	Chr13	3.5
NC_133894.1	3495001	0.039377	-0.9100323419138707	NC_133894.1	3515412	3526561	LOC141863689	uncharacterized LOC141863689	protein_coding	Chr13	3.5
NC_133894.1	3505001	0.035572	-0.9323064952873585	NC_133894.1	3524758	3533150	LOC141863699	uncharacterized LOC141863699	lncRNA	Chr13	3.51
NC_133894.1	3515001	0.039507	-0.9092713327315964	NC_133894.1	3533732	3542197	LOC141863684	threonine synthase-like 1	protein_coding	Chr13	3.52
NC_133894.1	3525001	0.046815	-0.866490908854212	NC_133894.1	3542368	3550838	LOC141863690	uncharacterized LOC141863690	protein_coding	Chr13	3.53
NC_133894.1	3535001	0.052646	-0.83235672007082	NC_133894.1	3551188	3553079	LOC141863696	uncharacterized LOC141863696	lncRNA	Chr13	3.54
NC_133894.1	3535001	0.052646	-0.83235672007082	NC_133894.1	3553189	3560702	LOC141863691	uncharacterized LOC141863691	protein_coding	Chr13	3.54
NC_133894.1	3635001	0.046519	-0.8682236682230825	NC_133894.1	3603728	3611214	LOC141863537	ADP-ribosyl-[dinitrogen reductase] glycohydrolase-like	protein_coding	Chr13	3.64
NC_133894.1	3635001	0.046519	-0.8682236682230825	NC_133894.1	3612161	3630407	LOC141863538	uncharacterized LOC141863538	protein_coding	Chr13	3.64
NC_133894.1	3635001	0.046519	-0.8682236682230825	NC_133894.1	3632181	3641931	LOC141863539	uncharacterized LOC141863539	lncRNA	Chr13	3.64
NC_133894.1	3635001	0.046519	-0.8682236682230825	NC_133894.1	3650649	3652594	LOC141863678	uncharacterized LOC141863678	protein_coding	Chr13	3.64
NC_133894.1	3635001	0.046519	-0.8682236682230825	NC_133894.1	3656503	3658546	LOC141864438	uncharacterized LOC141864438	protein_coding	Chr13	3.64
NC_133894.1	3675001	0.054139	-0.8236168223082398	NC_133894.1	3663172	3665453	LOC141863723	uncharacterized LOC141863723	protein_coding	Chr13	3.68
NC_133894.1	3675001	0.054139	-0.8236168223082398	NC_133894.1	3667798	3669613	LOC141863883	uncharacterized LOC141863883	protein_coding	Chr13	3.68
NC_133894.1	3675001	0.054139	-0.8236168223082398	NC_133894.1	3673025	3674757	LOC141863801	uncharacterized LOC141863801	protein_coding	Chr13	3.68
NC_133894.1	3675001	0.054139	-0.8236168223082398	NC_133894.1	3682335	3684070	LOC141863838	uncharacterized LOC141863838	protein_coding	Chr13	3.68
NC_133894.1	3675001	0.054139	-0.8236168223082398	NC_133894.1	3685037	3689770	LOC141863897	uncharacterized LOC141863897	protein_coding	Chr13	3.68
NC_133894.1	3675001	0.054139	-0.8236168223082398	NC_133894.1	3689776	3691574	LOC141863896	uncharacterized LOC141863896	protein_coding	Chr13	3.68
NC_133894.1	3675001	0.054139	-0.8236168223082398	NC_133894.1	3698331	3700088	LOC141863898	uncharacterized LOC141863898	protein_coding	Chr13	3.68
NC_133894.1	4065001	0.035242	-0.9342382878269776	NC_133894.1	4043810	4053818	LOC141863254	E3 ubiquitin-protein ligase ARIH2-like	protein_coding	Chr13	4.07
NC_133894.1	4065001	0.035242	-0.9342382878269776	NC_133894.1	4053863	4067714	LOC141863253	protein artemis-like	protein_coding	Chr13	4.07
NC_133894.1	4065001	0.035242	-0.9342382878269776	NC_133894.1	4067599	4094043	LOC141863252	uncharacterized LOC141863252	protein_coding	Chr13	4.07
NC_133894.1	4075001	0.04295	-0.8891162972349033	NC_133894.1	4095890	4121483	LOC141862978	uncharacterized LOC141862978	protein_coding	Chr13	4.08
NC_133894.1	4105001	0.044282	-0.8813188800749858	NC_133894.1	4122049	4126781	LOC141862980	cysteine-rich DPF motif domain-containing protein 1-like	protein_coding	Chr13	4.11
NC_133894.1	4105001	0.044282	-0.8813188800749858	NC_133894.1	4127521	4170751	LOC141862977	Fanconi anemia group D2 protein-like	protein_coding	Chr13	4.11
NC_133894.1	4295001	0.046127	-0.8705184036034785	NC_133894.1	4263811	4272808	LOC141863501	uncharacterized LOC141863501	lncRNA	Chr13	4.3
NC_133894.1	4295001	0.046127	-0.8705184036034785	NC_133894.1	4272972	4283542	LOC141863563	uncharacterized LOC141863563	protein_coding	Chr13	4.3
NC_133894.1	4295001	0.046127	-0.8705184036034785	NC_133894.1	4279612	4281351	LOC141863567	uncharacterized LOC141863567	lncRNA	Chr13	4.3
NC_133894.1	4295001	0.046127	-0.8705184036034785	NC_133894.1	4285895	4296059	LOC141863564	uncharacterized LOC141863564	lncRNA	Chr13	4.3
NC_133894.1	4295001	0.046127	-0.8705184036034785	NC_133894.1	4289429	4309026	LOC141863562	uncharacterized LOC141863562	protein_coding	Chr13	4.3
NC_133894.1	4295001	0.046127	-0.8705184036034785	NC_133894.1	4299316	4300757	LOC141863566	uncharacterized LOC141863566	lncRNA	Chr13	4.3
NC_133894.1	4295001	0.046127	-0.8705184036034785	NC_133894.1	4302420	4307215	LOC141863565	uncharacterized LOC141863565	lncRNA	Chr13	4.3
NC_133894.1	4295001	0.046127	-0.8705184036034785	NC_133894.1	4313726	4326811	LOC141863498	uncharacterized LOC141863498	lncRNA	Chr13	4.3
NC_133894.1	4305001	0.025425	-0.9917061889222546	NC_133894.1	4323826	4343454	LOC141863485	uncharacterized LOC141863485	protein_coding	Chr13	4.31
NC_133894.1	4305001	0.025425	-0.9917061889222546	NC_133894.1	4327206	4365923	LOC141863495	uncharacterized LOC141863495	protein_coding	Chr13	4.31
NC_133894.1	4345001	0.029219	-0.9694964286334208	NC_133894.1	4367534	4371232	LOC141863492	uncharacterized LOC141863492	protein_coding	Chr13	4.35
NC_133894.1	4355001	0.033847	-0.9424045017444586	NC_133894.1	4371253	4385341	LOC141863490	dual specificity mitogen-activated protein kinase kinase 2-like	protein_coding	Chr13	4.36
NC_133894.1	4365001	0.034363	-0.9393838806825086	NC_133894.1	4386231	4389309	LOC141863489	uncharacterized LOC141863489	protein_coding	Chr13	4.37
NC_133894.1	4375001	0.031653	-0.9552479951745327	NC_133894.1	4393126	4402739	LOC141863482	putative glycoprotein hormone G-protein coupled receptor	protein_coding	Chr13	4.38
NC_133894.1	4385001	0.032073	-0.9527893501241085	NC_133894.1	4404899	4409801	LOC141863488	uncharacterized LOC141863488	protein_coding	Chr13	4.39
NC_133894.1	4395001	0.03096	-0.9593047595077331	NC_133894.1	4410106	4410894	LOC141863500	uncharacterized LOC141863500	lncRNA	Chr13	4.4
NC_133894.1	4395001	0.03096	-0.9593047595077331	NC_133894.1	4413030	4417312	LOC141863484	uncharacterized LOC141863484	protein_coding	Chr13	4.4
NC_133894.1	4395001	0.03096	-0.9593047595077331	NC_133894.1	4419406	4430612	LOC141863483	ceramide kinase-like	protein_coding	Chr13	4.4
NC_133894.1	4405001	0.02564	-0.9904475968131088	NC_133894.1	4421599	4421671	Trnat-ggu	transfer RNA threonine (anticodon GGU)	tRNA	Chr13	4.41
NC_133894.1	4415001	0.022748	-1.0073771241603167	NC_133894.1	4431199	4449981	LOC141863850	cyclin-dependent kinase 18-like	protein_coding	Chr13	4.42
NC_133894.1	4435001	0.042963	-0.8890401963166757	NC_133894.1	4458803	4465379	LOC141863982	uncharacterized LOC141863982	protein_coding	Chr13	4.44
NC_133894.1	4445001	0.041189	-0.8994250446963254	NC_133894.1	4465117	4473491	LOC141863981	monoacylglycerol lipase ABHD2-like	protein_coding	Chr13	4.45
NC_133894.1	4455001	0.05356	-0.8270062401277535	NC_133894.1	4477000	4482049	LOC141864276	RYamide receptor-like	protein_coding	Chr13	4.46
NC_133894.1	4595001	0.040906	-0.9010817031469686	NC_133894.1	4560089	4588992	LOC141863242	gamma-tubulin complex component 6-like	protein_coding	Chr13	4.6
NC_133894.1	4595001	0.040906	-0.9010817031469686	NC_133894.1	4588027	4612660	LOC141863243	sortilin-like	protein_coding	Chr13	4.6
NC_133894.1	4595001	0.040906	-0.9010817031469686	NC_133894.1	4616432	4619057	LOC141863714	steroid 17-alpha-hydroxylase/17%2C20 lyase-like	protein_coding	Chr13	4.6
NC_133894.1	4605001	0.053163	-0.8293302450920832	NC_133894.1	4621958	4636044	LOC141863749	store-operated calcium entry regulator STIMATE-like	protein_coding	Chr13	4.61
NC_133894.1	4635001	0.04938	-0.8514756122962629	NC_133894.1	4652351	4665128	LOC141864240	uncharacterized LOC141864240	protein_coding	Chr13	4.64
NC_133894.1	4665001	0.042618	-0.8910597976080958	NC_133894.1	4688416	4693528	LOC141864246	uncharacterized LOC141864246	lncRNA	Chr13	4.67
NC_133894.1	4675001	0.041851	-0.8955497517835136	NC_133894.1	4693529	4695146	LOC141864244	uncharacterized LOC141864244	protein_coding	Chr13	4.68
NC_133894.1	4675001	0.041851	-0.8955497517835136	NC_133894.1	4695370	4698296	LOC141864187	uncharacterized LOC141864187	protein_coding	Chr13	4.68
NC_133894.1	4795001	0.041062	-0.9001684921282396	NC_133894.1	4764456	4770359	LOC141864248	uncharacterized LOC141864248	lncRNA	Chr13	4.8
NC_133894.1	4795001	0.041062	-0.9001684921282396	NC_133894.1	4785878	4842657	LOC141864028	uncharacterized LOC141864028	protein_coding	Chr13	4.8
NC_133894.1	4795001	0.041062	-0.9001684921282396	NC_133894.1	4792197	4793743	LOC141864035	uncharacterized LOC141864035	lncRNA	Chr13	4.8
NC_133894.1	4795001	0.041062	-0.9001684921282396	NC_133894.1	4796038	4802493	LOC141864085	uncharacterized LOC141864085	lncRNA	Chr13	4.8
NC_133894.1	4805001	0.043251	-0.8873542682820991	NC_133894.1	4824931	4835893	LOC141864030	germinal center kinase 1-like	protein_coding	Chr13	4.81
NC_133894.1	4815001	0.039672	-0.908305436461787	NC_133894.1	4830696	4832244	LOC141864036	uncharacterized LOC141864036	lncRNA	Chr13	4.82
NC_133894.1	4825001	0.054226	-0.8231075315477947	NC_133894.1	4847187	4858396	LOC141864148	mitogen-activated protein kinase kinase kinase 14-like	protein_coding	Chr13	4.83
NC_133894.1	4895001	0.054467	-0.8216967376021942	NC_133894.1	4864139	4874357	LOC141864027	uncharacterized LOC141864027	protein_coding	Chr13	4.9
NC_133894.1	4895001	0.054467	-0.8216967376021942	NC_133894.1	4887188	4889761	LOC141864032	uncharacterized LOC141864032	lncRNA	Chr13	4.9
NC_133894.1	4895001	0.054467	-0.8216967376021942	NC_133894.1	4890935	4902417	LOC141864026	uncharacterized LOC141864026	protein_coding	Chr13	4.9
NC_133894.1	4895001	0.054467	-0.8216967376021942	NC_133894.1	4893102	4896249	LOC141864033	uncharacterized LOC141864033	lncRNA	Chr13	4.9
NC_133894.1	4895001	0.054467	-0.8216967376021942	NC_133894.1	4904043	4905853	LOC141864034	uncharacterized LOC141864034	lncRNA	Chr13	4.9
NC_133894.1	4895001	0.054467	-0.8216967376021942	NC_133894.1	4906000	4925724	LOC141864029	uncharacterized LOC141864029	protein_coding	Chr13	4.9
NC_133894.1	4895001	0.054467	-0.8216967376021942	NC_133894.1	4919599	4942789	LOC141864024	uncharacterized LOC141864024	protein_coding	Chr13	4.9
NC_133894.1	5035001	0.050412	-0.8454343701723629	NC_133894.1	4995779	5011259	LOC141863016	target of rapamycin complex 2 subunit MAPKAP1-like	protein_coding	Chr13	5.04
NC_133894.1	5035001	0.050412	-0.8454343701723629	NC_133894.1	5011267	5018172	LOC141863024	methylglutaconyl-CoA hydratase%2C mitochondrial-like	protein_coding	Chr13	5.04
NC_133894.1	5035001	0.050412	-0.8454343701723629	NC_133894.1	5018593	5022524	LOC141863025	type I iodothyronine deiodinase-like	protein_coding	Chr13	5.04
NC_133894.1	5035001	0.050412	-0.8454343701723629	NC_133894.1	5022745	5027136	LOC141863029	uncharacterized LOC141863029	lncRNA	Chr13	5.04
NC_133894.1	5035001	0.050412	-0.8454343701723629	NC_133894.1	5028231	5030794	LOC141863022	actin-15B	protein_coding	Chr13	5.04
NC_133894.1	5035001	0.050412	-0.8454343701723629	NC_133894.1	5042868	5049083	LOC141863018	uncharacterized LOC141863018	protein_coding	Chr13	5.04
NC_133894.1	5035001	0.050412	-0.8454343701723629	NC_133894.1	5049497	5054944	LOC141863019	uncharacterized LOC141863019	protein_coding	Chr13	5.04
NC_133894.1	5035001	0.050412	-0.8454343701723629	NC_133894.1	5058563	5061497	LOC141863017	uncharacterized LOC141863017	protein_coding	Chr13	5.04
NC_133894.1	5045001	0.040033	-0.9061921725017794	NC_133894.1	5063031	5065860	LOC141864404	uncharacterized LOC141864404	protein_coding	Chr13	5.05
NC_133894.1	5045001	0.040033	-0.9061921725017794	NC_133894.1	5067444	5080030	LOC141863027	tetratricopeptide repeat protein 4-like	protein_coding	Chr13	5.05
NC_133894.1	5055001	0.037002	-0.923935394282342	NC_133894.1	5074262	5077396	LOC141863023	tetratricopeptide repeat protein 28-like	protein_coding	Chr13	5.06
NC_133894.1	5065001	0.02691	-0.9830131224939683	NC_133894.1	5083407	5094495	LOC141863013	uncharacterized LOC141863013	protein_coding	Chr13	5.07
NC_133894.1	5075001	0.025408	-0.9918057055076289	NC_133894.1	5094965	5118861	LOC141863014	glutamine--tRNA ligase-like	protein_coding	Chr13	5.08
NC_133894.1	5095001	0.027171	-0.9814852502126331	NC_133894.1	5118842	5119900	LOC141863026	protein SPMIP1-like	protein_coding	Chr13	5.1
NC_133894.1	5105001	0.025053	-0.9938838459669163	NC_133894.1	5120331	5157837	LOC141863011	uncharacterized LOC141863011	protein_coding	Chr13	5.11
NC_133894.1	5135001	0.043311	-0.8870030332748956	NC_133894.1	5158433	5168022	LOC141863020	serine/threonine-protein kinase pim-1-like	protein_coding	Chr13	5.14
NC_133894.1	5145001	0.044213	-0.8817228003332698	NC_133894.1	5168600	5170721	LOC141864350	uncharacterized LOC141864350	protein_coding	Chr13	5.15
NC_133894.1	5345001	0.04114	-0.8997118866188749	NC_133894.1	5257319	5321297	LOC141863010	E3 ubiquitin-protein ligase HUWE1-like	protein_coding	Chr13	5.35
NC_133894.1	5345001	0.04114	-0.8997118866188749	NC_133894.1	5322707	5325813	LOC141864285	uncharacterized LOC141864285	protein_coding	Chr13	5.35
NC_133894.1	5345001	0.04114	-0.8997118866188749	NC_133894.1	5325939	5328695	LOC141863886	uncharacterized LOC141863886	lncRNA	Chr13	5.35
NC_133894.1	5345001	0.04114	-0.8997118866188749	NC_133894.1	5332869	5334225	LOC141864197	uncharacterized LOC141864197	protein_coding	Chr13	5.35
NC_133894.1	5345001	0.04114	-0.8997118866188749	NC_133894.1	5336276	5352134	LOC141863583	leukotriene A-4 hydrolase-like	protein_coding	Chr13	5.35
NC_133894.1	5345001	0.04114	-0.8997118866188749	NC_133894.1	5351380	5361270	LOC141863582	uncharacterized LOC141863582	protein_coding	Chr13	5.35
NC_133894.1	5345001	0.04114	-0.8997118866188749	NC_133894.1	5368846	5372914	LOC141864576	uncharacterized LOC141864576	lncRNA	Chr13	5.35
NC_133894.1	5365001	0.042678	-0.8907085626008923	NC_133894.1	5384053	5453495	LOC141864577	uncharacterized LOC141864577	lncRNA	Chr13	5.37
NC_133894.1	5365001	0.042678	-0.8907085626008923	NC_133894.1	5384626	5392771	LOC141864568	uncharacterized LOC141864568	protein_coding	Chr13	5.37
NC_133894.1	5375001	0.045705	-0.8729887564874764	NC_133894.1	5390202	5393618	LOC141864575	uncharacterized LOC141864575	lncRNA	Chr13	5.38
NC_133894.1	5375001	0.045705	-0.8729887564874764	NC_133894.1	5393664	5412294	LOC141864544	uncharacterized LOC141864544	protein_coding	Chr13	5.38
NC_133894.1	5395001	0.050572	-0.844497743486487	NC_133894.1	5413049	5430350	LOC141864550	uncharacterized LOC141864550	protein_coding	Chr13	5.4
NC_133894.1	5425001	0.054987	-0.8186527008730973	NC_133894.1	5430762	5446094	LOC141864555	D-inositol 3-phosphate glycosyltransferase-like	protein_coding	Chr13	5.43
NC_133894.1	5495001	0.045681	-0.8731292504903578	NC_133894.1	5461843	5479619	LOC141864548	uncharacterized LOC141864548	protein_coding	Chr13	5.5
NC_133894.1	5495001	0.045681	-0.8731292504903578	NC_133894.1	5482741	5495005	LOC141864557	D-inositol 3-phosphate glycosyltransferase-like	protein_coding	Chr13	5.5
NC_133894.1	5495001	0.045681	-0.8731292504903578	NC_133894.1	5501320	5521571	LOC141864551	uncharacterized LOC141864551	protein_coding	Chr13	5.5
NC_133894.1	5505001	0.032589	-0.9497687290621583	NC_133894.1	5522323	5539263	LOC141863461	uncharacterized LOC141863461	protein_coding	Chr13	5.51
NC_133894.1	5525001	0.038851	-0.913111502143688	NC_133894.1	5542456	5556418	LOC141864560	D-inositol 3-phosphate glycosyltransferase-like	protein_coding	Chr13	5.53
NC_133894.1	5535001	0.038131	-0.9173263222301298	NC_133894.1	5558392	5568138	LOC141864569	uncharacterized LOC141864569	protein_coding	Chr13	5.54
NC_133894.1	5555001	0.050146	-0.8469915120376319	NC_133894.1	5570513	5571665	LOC141864573	uncharacterized LOC141864573	lncRNA	Chr13	5.56
NC_133894.1	5555001	0.050146	-0.8469915120376319	NC_133894.1	5571752	5573550	LOC141864188	uncharacterized LOC141864188	protein_coding	Chr13	5.56
NC_133894.1	5555001	0.050146	-0.8469915120376319	NC_133894.1	5573617	5574464	LOC141864578	uncharacterized LOC141864578	lncRNA	Chr13	5.56
NC_133894.1	5555001	0.050146	-0.8469915120376319	NC_133894.1	5575199	5594766	LOC141864549	uncharacterized LOC141864549	protein_coding	Chr13	5.56
NC_133894.1	5595001	0.038392	-0.9157984499487944	NC_133894.1	5619534	5624018	LOC141864435	uncharacterized LOC141864435	lncRNA	Chr13	5.6
NC_133894.1	5605001	0.033719	-0.9431538030931593	NC_133894.1	5629170	5629965	LOC141864570	uncharacterized LOC141864570	protein_coding	Chr13	5.61
NC_133894.1	5605001	0.033719	-0.9431538030931593	NC_133894.1	5629822	5797312	LOC141864545	uncharacterized LOC141864545	protein_coding	Chr13	5.61
NC_133894.1	5655001	0.026059	-0.9879948056794711	NC_133894.1	5673945	5690598	LOC141864547	uncharacterized LOC141864547	protein_coding	Chr13	5.66
NC_133894.1	5685001	0.040041	-0.9061453411674856	NC_133894.1	5707868	5713597	LOC141864553	uncharacterized LOC141864553	protein_coding	Chr13	5.69
NC_133894.1	5915001	0.051313	-0.840159991147524	NC_133894.1	5885495	5890716	LOC141864571	uncharacterized protein KIAA1958-like	protein_coding	Chr13	5.92
NC_133894.1	5915001	0.051313	-0.840159991147524	NC_133894.1	5890861	5894612	LOC141864565	uncharacterized LOC141864565	protein_coding	Chr13	5.92
NC_133894.1	5915001	0.051313	-0.840159991147524	NC_133894.1	5912592	5926288	LOC141864554	D-inositol 3-phosphate glycosyltransferase-like	protein_coding	Chr13	5.92
NC_133894.1	5915001	0.051313	-0.840159991147524	NC_133894.1	5926388	5947748	LOC141864552	uncharacterized LOC141864552	protein_coding	Chr13	5.92
NC_133894.1	5925001	0.042166	-0.8937057679956953	NC_133894.1	5941844	5943372	LOC141864564	uncharacterized LOC141864564	protein_coding	Chr13	5.93
NC_133894.1	5935001	0.04456	-0.8796914912082763	NC_133894.1	5955591	5970861	LOC141864562	D-inositol 3-phosphate glycosyltransferase-like	protein_coding	Chr13	5.94
NC_133894.1	5985001	0.0543	-0.8226743417055771	NC_133894.1	6000658	6001682	LOC141864572	uncharacterized LOC141864572	lncRNA	Chr13	5.99
NC_133894.1	5985001	0.0543	-0.8226743417055771	NC_133894.1	6001729	6003923	LOC141863802	uncharacterized LOC141863802	protein_coding	Chr13	5.99
NC_133894.1	5985001	0.0543	-0.8226743417055771	NC_133894.1	6005552	6006547	LOC141864286	uncharacterized LOC141864286	protein_coding	Chr13	5.99
