fst_chr	fst_midPos	FST	Z	chr	start	end	gene_id	description	biotype	Chr	pos_Mb
NC_133891.1	18535001	0.883522	1.3359996324676378	NC_133891.1	18504606	18522843	LOC141894521	uncharacterized LOC141894521	protein_coding	Chr10	18.54
NC_133891.1	18535001	0.883522	1.3359996324676378	NC_133891.1	18523112	18529135	LOC141895378	monoacylglycerol lipase abhd6-A-like	protein_coding	Chr10	18.54
NC_133891.1	18535001	0.883522	1.3359996324676378	NC_133891.1	18529358	18533045	LOC141895379	uncharacterized LOC141895379	protein_coding	Chr10	18.54
NC_133891.1	18535001	0.883522	1.3359996324676378	NC_133891.1	18536960	18542793	LOC141895376	cys-loop ligand-gated ion channel-like	protein_coding	Chr10	18.54
NC_133891.1	18535001	0.883522	1.3359996324676378	NC_133891.1	18542427	18552668	LOC141895374	trifunctional enzyme subunit beta%2C mitochondrial-like	protein_coding	Chr10	18.54
NC_133891.1	18535001	0.883522	1.3359996324676378	NC_133891.1	18552729	18580491	LOC141895373	uncharacterized LOC141895373	protein_coding	Chr10	18.54
NC_133891.1	18565001	0.88465	1.3392511656331598	NC_133891.1	18580560	18586431	LOC141895375	purine nucleoside phosphorylase LACC1-like	protein_coding	Chr10	18.57
NC_133891.1	18565001	0.88465	1.3392511656331598	NC_133891.1	18589988	18608405	LOC141894304	uncharacterized LOC141894304	protein_coding	Chr10	18.57
NC_133891.1	18645001	0.887121	1.3463739834097601	NC_133891.1	18617538	18621160	LOC141894311	small ribosomal subunit protein eS12-like	protein_coding	Chr10	18.65
NC_133891.1	18645001	0.887121	1.3463739834097601	NC_133891.1	18624080	18629097	LOC141894906	uncharacterized LOC141894906	protein_coding	Chr10	18.65
NC_133891.1	18645001	0.887121	1.3463739834097601	NC_133891.1	18630140	18634687	LOC141894905	uncharacterized LOC141894905	protein_coding	Chr10	18.65
NC_133891.1	18645001	0.887121	1.3463739834097601	NC_133891.1	18634631	18648724	LOC141894904	DNA replication ATP-dependent helicase/nuclease DNA2-like	protein_coding	Chr10	18.65
NC_133891.1	18645001	0.887121	1.3463739834097601	NC_133891.1	18656689	18663842	LOC141895112	uncharacterized LOC141895112	protein_coding	Chr10	18.65
NC_133891.1	18645001	0.887121	1.3463739834097601	NC_133891.1	18665395	18669837	LOC141895468	uncharacterized LOC141895468	protein_coding	Chr10	18.65
NC_133891.1	20885001	0.893449	1.3646148538631495	NC_133891.1	20855485	20863279	LOC141893875	putative skeletal organic matrix protein 6	protein_coding	Chr10	20.89
NC_133891.1	20885001	0.893449	1.3646148538631495	NC_133891.1	20866420	20879581	LOC141893879	uncharacterized LOC141893879	protein_coding	Chr10	20.89
NC_133891.1	20885001	0.893449	1.3646148538631495	NC_133891.1	20879573	20897458	LOC141893870	vacuolar protein sorting-associated protein 53 homolog	protein_coding	Chr10	20.89
NC_133891.1	20885001	0.893449	1.3646148538631495	NC_133891.1	20898070	20906206	LOC141893874	nucleoredoxin-like	protein_coding	Chr10	20.89
NC_133891.1	20885001	0.893449	1.3646148538631495	NC_133891.1	20907988	20919878	LOC141893873	vacuole membrane protein 1-like	protein_coding	Chr10	20.89
NC_133891.1	20905001	0.90794	1.4063861012936278	NC_133891.1	20927344	20966942	LOC141894534	A-kinase anchor protein 1%2C mitochondrial-like	protein_coding	Chr10	20.91
NC_133891.1	20945001	0.907577	1.4053397302483404	NC_133891.1	20968595	20972618	LOC141894806	uncharacterized LOC141894806	protein_coding	Chr10	20.95
NC_133891.1	20955001	0.920788	1.4434212946541132	NC_133891.1	20974114	20984633	LOC141893921	uncharacterized LOC141893921	protein_coding	Chr10	20.96
NC_133891.1	20965001	0.909674	1.4113844687661594	NC_133891.1	20981859	20988100	LOC141893923	zinc finger matrin-type protein 5-like	protein_coding	Chr10	20.97
NC_133891.1	20965001	0.909674	1.4113844687661594	NC_133891.1	20989286	20998441	LOC141893922	mitogen-activated protein kinase 1-like	protein_coding	Chr10	20.97
NC_133891.1	20975001	0.914029	1.4239380387447484	NC_133891.1	20999847	21001419	LOC141894787	adenosine receptor A1-like	protein_coding	Chr10	20.98
NC_133891.1	20985001	0.906421	1.4020074852666529	NC_133891.1	21005575	21011569	LOC141895394	alpha-1A adrenergic receptor-like	protein_coding	Chr10	20.99
NC_133891.1	20995001	0.891209	1.3581579085699145	NC_133891.1	21016545	21025047	LOC141895471	alpha-1A adrenergic receptor-like	protein_coding	Chr10	21.0
NC_133892.1	345001	0.88561	0.9602120462574576	NC_133892.1	314264	323809	LOC141859044	echinoderm microtubule-associated protein-like 6	protein_coding	Chr11	0.35
NC_133892.1	345001	0.88561	0.9602120462574576	NC_133892.1	324573	338695	LOC141859048	cilia- and flagella-associated protein 337-like	protein_coding	Chr11	0.35
NC_133892.1	345001	0.88561	0.9602120462574576	NC_133892.1	338066	341715	LOC141859050	histone-lysine N-methyltransferase SMYD3-like	protein_coding	Chr11	0.35
NC_133892.1	345001	0.88561	0.9602120462574576	NC_133892.1	353187	406038	LOC141897219	zinc finger ZZ-type and EF-hand domain-containing protein 1-like	protein_coding	Chr11	0.35
NC_133892.1	375001	0.889011	0.9724540200441866	NC_133892.1	380249	384102	LOC141897220	uncharacterized LOC141897220	lncRNA	Chr11	0.38
NC_133892.1	455001	0.884043	0.9545715955300821	NC_133892.1	431520	434431	LOC141897791	bifunctional arginine demethylase and lysyl-hydroxylase JMJD6-like	protein_coding	Chr11	0.46
NC_133892.1	455001	0.884043	0.9545715955300821	NC_133892.1	438339	451514	LOC141897262	RNA binding protein fox-1 homolog 3-like	protein_coding	Chr11	0.46
NC_133892.1	455001	0.884043	0.9545715955300821	NC_133892.1	445232	446952	LOC141897265	uncharacterized LOC141897265	lncRNA	Chr11	0.46
NC_133892.1	455001	0.884043	0.9545715955300821	NC_133892.1	447367	451960	LOC141897264	uncharacterized LOC141897264	lncRNA	Chr11	0.46
NC_133892.1	455001	0.884043	0.9545715955300821	NC_133892.1	452842	455569	LOC141897261	uncharacterized LOC141897261	protein_coding	Chr11	0.46
NC_133892.1	455001	0.884043	0.9545715955300821	NC_133892.1	455774	457945	LOC141897263	uncharacterized LOC141897263	protein_coding	Chr11	0.46
NC_133892.1	455001	0.884043	0.9545715955300821	NC_133892.1	461253	481039	LOC141897493	1-phosphatidylinositol 4%2C5-bisphosphate phosphodiesterase zeta-1-like	protein_coding	Chr11	0.46
NC_133892.1	465001	0.884548	0.956389354060602	NC_133892.1	481277	490164	LOC141897336	WW domain-binding protein 11-like	protein_coding	Chr11	0.47
NC_133892.1	475001	0.898446	1.0064155086292461	NC_133892.1	490026	491666	LOC141897337	uncharacterized LOC141897337	protein_coding	Chr11	0.48
NC_133892.1	475001	0.898446	1.0064155086292461	NC_133892.1	493288	514217	LOC141897399	phospholipid-transporting ATPase ABCA3-like	protein_coding	Chr11	0.48
NC_133892.1	905001	0.909655	1.0467625489631027	NC_133892.1	859121	881645	LOC141896357	polycystin-1-like protein 2	protein_coding	Chr11	0.91
NC_133892.1	905001	0.909655	1.0467625489631027	NC_133892.1	875804	881962	LOC141896380	uncharacterized LOC141896380	lncRNA	Chr11	0.91
NC_133892.1	905001	0.909655	1.0467625489631027	NC_133892.1	883938	886331	LOC141896364	putative FAD-linked oxidoreductase YvdP	protein_coding	Chr11	0.91
NC_133892.1	905001	0.909655	1.0467625489631027	NC_133892.1	888122	908848	LOC141896358	(E3-independent) E2 ubiquitin-conjugating enzyme-like	protein_coding	Chr11	0.91
NC_133892.1	905001	0.909655	1.0467625489631027	NC_133892.1	895006	897509	LOC141896371	uncharacterized LOC141896371	protein_coding	Chr11	0.91
NC_133892.1	905001	0.909655	1.0467625489631027	NC_133892.1	915023	916319	LOC141897854	histone H1-delta-like	protein_coding	Chr11	0.91
NC_133892.1	905001	0.909655	1.0467625489631027	NC_133892.1	917547	935369	LOC141897853	centrosomal protein of 131 kDa-like	protein_coding	Chr11	0.91
NC_133892.1	915001	0.915716	1.0685792508511838	NC_133892.1	939836	975524	LOC141897855	uncharacterized LOC141897855	protein_coding	Chr11	0.92
NC_133892.1	1335001	0.935581	1.1400837522547038	NC_133892.1	1297858	1310491	LOC141897980	zinc phosphodiesterase ELAC protein 2-like	protein_coding	Chr11	1.34
NC_133892.1	1335001	0.935581	1.1400837522547038	NC_133892.1	1321459	1343989	LOC141859076	uncharacterized LOC141859076	protein_coding	Chr11	1.34
NC_133892.1	1335001	0.935581	1.1400837522547038	NC_133892.1	1343983	1356711	LOC141859077	uncharacterized LOC141859077	protein_coding	Chr11	1.34
NC_133892.1	1335001	0.935581	1.1400837522547038	NC_133892.1	1359699	1366695	LOC141897691	meiotic recombination protein DMC1/LIM15 homolog	protein_coding	Chr11	1.34
NC_133892.1	1345001	0.935901	1.1412355992443401	NC_133892.1	1363255	1370944	LOC141896752	L-xylulose reductase-like	protein_coding	Chr11	1.35
NC_133892.1	1355001	0.926116	1.106014278014366	NC_133892.1	1375029	1404114	LOC141896651	von Willebrand factor A domain-containing protein 3A-like	protein_coding	Chr11	1.36
NC_133892.1	1385001	0.931936	1.1269634951383771	NC_133892.1	1408119	1423173	LOC141896649	ras-associating and dilute domain-containing protein-like	protein_coding	Chr11	1.39
NC_133892.1	1385001	0.931936	1.1269634951383771	NC_133892.1	1409169	1416413	LOC141896652	uncharacterized LOC141896652	lncRNA	Chr11	1.39
NC_133892.1	1405001	0.933871	1.1339285699038346	NC_133892.1	1423516	1438037	LOC141896650	uncharacterized LOC141896650	protein_coding	Chr11	1.41
NC_133892.1	1405001	0.933871	1.1339285699038346	NC_133892.1	1429554	1430292	LOC141896653	uncharacterized LOC141896653	lncRNA	Chr11	1.41
NC_133892.1	1555001	0.887334	0.9664176219141234	NC_133892.1	1523603	1530889	LOC141859017	meprin A subunit beta-like	protein_coding	Chr11	1.56
NC_133892.1	1555001	0.887334	0.9664176219141234	NC_133892.1	1530803	1533503	LOC141859015	galanin receptor type 1-like	protein_coding	Chr11	1.56
NC_133892.1	1555001	0.887334	0.9664176219141234	NC_133892.1	1535208	1540727	LOC141858957	uncharacterized LOC141858957	protein_coding	Chr11	1.56
NC_133892.1	1555001	0.887334	0.9664176219141234	NC_133892.1	1542866	1547679	LOC141858963	SUMO-conjugating enzyme UBC9	protein_coding	Chr11	1.56
NC_133892.1	1555001	0.887334	0.9664176219141234	NC_133892.1	1547730	1561093	LOC141858960	3-phosphoinositide-dependent protein kinase 1-like	protein_coding	Chr11	1.56
NC_133892.1	1555001	0.887334	0.9664176219141234	NC_133892.1	1562804	1568461	LOC141858958	uncharacterized LOC141858958	protein_coding	Chr11	1.56
NC_133892.1	1555001	0.887334	0.9664176219141234	NC_133892.1	1568011	1571032	LOC141858961	transmembrane protein 11-B%2C mitochondrial-like	protein_coding	Chr11	1.56
NC_133892.1	1555001	0.887334	0.9664176219141234	NC_133892.1	1571048	1584622	LOC141858959	TOM1-like protein 2	protein_coding	Chr11	1.56
NC_133892.1	1765001	0.894109	0.9908043823978311	NC_133892.1	1723458	1771837	LOC141896924	uncharacterized LOC141896924	protein_coding	Chr11	1.77
NC_133892.1	1765001	0.894109	0.9908043823978311	NC_133892.1	1742060	1745234	LOC141896946	actin%2C cytoplasmic-like	protein_coding	Chr11	1.77
NC_133892.1	1765001	0.894109	0.9908043823978311	NC_133892.1	1771863	1781489	LOC141896942	putative ATP-dependent RNA helicase DDX47	protein_coding	Chr11	1.77
NC_133892.1	1765001	0.894109	0.9908043823978311	NC_133892.1	1783434	1787682	LOC141896958	armadillo repeat-containing protein 7-like	protein_coding	Chr11	1.77
NC_133892.1	1765001	0.894109	0.9908043823978311	NC_133892.1	1786182	1792025	LOC141896957	DNA-directed RNA polymerase III subunit RPC8-like	protein_coding	Chr11	1.77
NC_133892.1	1775001	0.891931	0.9829646238246187	NC_133892.1	1792982	1796418	LOC141896964	cornifelin homolog A-like	protein_coding	Chr11	1.78
NC_133892.1	1775001	0.891931	0.9829646238246187	NC_133892.1	1797235	1803730	LOC141896956	DNA-directed RNA polymerase III subunit RPC8-like	protein_coding	Chr11	1.78
NC_133892.1	1775001	0.891931	0.9829646238246187	NC_133892.1	1797614	1799387	LOC141896970	armadillo repeat-containing protein 7-like	protein_coding	Chr11	1.78
NC_133892.1	1785001	0.892447	0.9848219770954071	NC_133892.1	1804687	1808205	LOC141896963	cornifelin homolog A-like	protein_coding	Chr11	1.79
NC_133892.1	1795001	0.904788	1.0292436761551023	NC_133892.1	1813025	1814564	LOC141896994	uncharacterized LOC141896994	lncRNA	Chr11	1.8
NC_133892.1	1795001	0.904788	1.0292436761551023	NC_133892.1	1814716	1828005	LOC141896939	leucine-rich glioma-inactivated protein 1-like	protein_coding	Chr11	1.8
NC_133892.1	1825001	0.893843	0.9898469095876959	NC_133892.1	1830620	1844543	LOC141896928	ubiquitin carboxyl-terminal hydrolase 31-like	protein_coding	Chr11	1.83
NC_133892.1	1825001	0.893843	0.9898469095876959	NC_133892.1	1845958	1848894	LOC141896992	uncharacterized LOC141896992	lncRNA	Chr11	1.83
NC_133892.1	1835001	0.888548	0.9707874414310566	NC_133892.1	1851320	1859313	LOC141896959	uncharacterized LOC141896959	protein_coding	Chr11	1.84
NC_133892.1	2995001	0.888677	0.9712517797487538	NC_133892.1	2954917	3000477	LOC141897167	dynein beta chain%2C ciliary-like	protein_coding	Chr11	3.0
NC_133892.1	2995001	0.888677	0.9712517797487538	NC_133892.1	3000733	3003497	LOC141897965	uncharacterized LOC141897965	protein_coding	Chr11	3.0
NC_133892.1	2995001	0.888677	0.9712517797487538	NC_133892.1	3010130	3017039	LOC141897846	sodium/potassium/calcium exchanger 5-like	protein_coding	Chr11	3.0
NC_133892.1	2995001	0.888677	0.9712517797487538	NC_133892.1	3016819	3035852	LOC141897845	AP-5 complex subunit zeta-1-like	protein_coding	Chr11	3.0
NC_133892.1	3465001	0.889025	0.9725044133499829	NC_133892.1	3417384	3443861	LOC141897701	polycystin family receptor for egg jelly-like	protein_coding	Chr11	3.47
NC_133892.1	3465001	0.889025	0.9725044133499829	NC_133892.1	3455977	3470732	LOC141897806	transmembrane channel-like protein 7	protein_coding	Chr11	3.47
NC_133892.1	3465001	0.889025	0.9725044133499829	NC_133892.1	3470143	3474666	LOC141897807	uncharacterized LOC141897807	protein_coding	Chr11	3.47
NC_133892.1	3465001	0.889025	0.9725044133499829	NC_133892.1	3474808	3479111	LOC141897808	uncharacterized LOC141897808	protein_coding	Chr11	3.47
NC_133892.1	3465001	0.889025	0.9725044133499829	NC_133892.1	3479056	3530074	LOC141897804	unconventional myosin-XV-like	protein_coding	Chr11	3.47
NC_133892.1	4005001	0.896927	1.0009478349503163	NC_133892.1	3973507	3983284	LOC141859109	monocyte to macrophage differentiation factor-like	protein_coding	Chr11	4.01
NC_133892.1	4005001	0.896927	1.0009478349503163	NC_133892.1	3984792	4003836	LOC141859091	uncharacterized LOC141859091	protein_coding	Chr11	4.01
NC_133892.1	4005001	0.896927	1.0009478349503163	NC_133892.1	4006694	4031623	LOC141897586	coiled-coil domain-containing protein 33-like	protein_coding	Chr11	4.01
NC_133892.1	4015001	0.893566	0.9888498420372916	NC_133892.1	4030904	4039630	LOC141897601	dual specificity mitogen-activated protein kinase kinase 4-like	protein_coding	Chr11	4.02
NC_133892.1	4015001	0.893566	0.9888498420372916	NC_133892.1	4039698	4055557	LOC141897592	diacylglycerol lipase-beta-like	protein_coding	Chr11	4.02
NC_133892.1	4035001	0.884562	0.9564397473663984	NC_133892.1	4058146	4097320	LOC141897582	polycystin-1-like protein 2	protein_coding	Chr11	4.04
NC_133892.1	4075001	0.897035	1.0013365833093186	NC_133892.1	4098226	4102929	LOC141897600	palmitoyltransferase ZDHHC4-like	protein_coding	Chr11	4.08
NC_133892.1	5055001	0.884728	0.9570372679922722	NC_133892.1	5021123	5037150	LOC141859064	uncharacterized LOC141859064	protein_coding	Chr11	5.06
NC_133892.1	5055001	0.884728	0.9570372679922722	NC_133892.1	5029660	5035045	LOC141859061	noggin-2-like	protein_coding	Chr11	5.06
NC_133892.1	5055001	0.884728	0.9570372679922722	NC_133892.1	5035951	5059466	LOC141859059	U3 small nucleolar RNA-associated protein 6 homolog	protein_coding	Chr11	5.06
NC_133892.1	5055001	0.884728	0.9570372679922722	NC_133892.1	5061072	5067768	LOC141859060	mitochondrial dicarboxylate carrier-like	protein_coding	Chr11	5.06
NC_133892.1	5055001	0.884728	0.9570372679922722	NC_133892.1	5072197	5101071	LOC141859062	noggin-like	protein_coding	Chr11	5.06
NC_133892.1	5305001	0.908988	1.0443616678940795	NC_133892.1	5259683	5289376	LOC141896775	atrial natriuretic peptide receptor 1-like	protein_coding	Chr11	5.31
NC_133892.1	5305001	0.908988	1.0443616678940795	NC_133892.1	5289048	5326520	LOC141896774	atrial natriuretic peptide receptor 2-like	protein_coding	Chr11	5.31
NC_133892.1	5305001	0.908988	1.0443616678940795	NC_133892.1	5311802	5329532	LOC141896786	uncharacterized LOC141896786	lncRNA	Chr11	5.31
NC_133892.1	5305001	0.908988	1.0443616678940795	NC_133892.1	5329303	5352784	LOC141896772	atrial natriuretic peptide receptor 1-like	protein_coding	Chr11	5.31
NC_133892.1	5485001	0.886429	0.9631600546465583	NC_133892.1	5452879	5469808	LOC141896788	uncharacterized LOC141896788	lncRNA	Chr11	5.49
NC_133892.1	5485001	0.886429	0.9631600546465583	NC_133892.1	5459744	5464960	LOC141896780	dynein regulatory complex protein 10-like	protein_coding	Chr11	5.49
NC_133892.1	5485001	0.886429	0.9631600546465583	NC_133892.1	5465116	5468268	LOC141896782	inward rectifier potassium channel 4-like	protein_coding	Chr11	5.49
NC_133892.1	5485001	0.886429	0.9631600546465583	NC_133892.1	5470461	5474225	LOC141897492	ATP-sensitive inward rectifier potassium channel 11-like	protein_coding	Chr11	5.49
NC_133892.1	5485001	0.886429	0.9631600546465583	NC_133892.1	5474332	5480722	LOC141897491	ATP-sensitive inward rectifier potassium channel 12-like	protein_coding	Chr11	5.49
NC_133892.1	5485001	0.886429	0.9631600546465583	NC_133892.1	5482669	5511129	LOC141858950	structural maintenance of chromosomes flexible hinge domain-containing protein 1-like	protein_coding	Chr11	5.49
NC_133892.1	5495001	0.902758	1.021936646814596	NC_133892.1	5511699	5512748	LOC141858956	uncharacterized LOC141858956	lncRNA	Chr11	5.5
NC_133892.1	5495001	0.902758	1.021936646814596	NC_133892.1	5512393	5515127	LOC141858955	uncharacterized LOC141858955	lncRNA	Chr11	5.5
NC_133892.1	5495001	0.902758	1.021936646814596	NC_133892.1	5515959	5519467	LOC141858954	uncharacterized LOC141858954	lncRNA	Chr11	5.5
NC_133892.1	5505001	0.899921	1.0117248033471014	NC_133892.1	5525568	5527501	LOC141858952	transcription factor SOX-9-like	protein_coding	Chr11	5.51
NC_133892.1	5515001	0.898566	1.0068474512503598	NC_133892.1	5533206	5544054	LOC141858953	uncharacterized LOC141858953	lncRNA	Chr11	5.52
NC_133892.1	5825001	0.887772	0.9679942124811883	NC_133892.1	5792908	5802536	LOC141897134	uncharacterized LOC141897134	protein_coding	Chr11	5.83
NC_133892.1	5825001	0.887772	0.9679942124811883	NC_133892.1	5817302	5821339	LOC141897466	aristaless-related homeobox protein-like	protein_coding	Chr11	5.83
NC_133892.1	5825001	0.887772	0.9679942124811883	NC_133892.1	5822062	5827403	LOC141897437	uncharacterized LOC141897437	lncRNA	Chr11	5.83
NC_133892.1	5825001	0.887772	0.9679942124811883	NC_133892.1	5827945	5863450	LOC141897427	integrator complex subunit 1-like	protein_coding	Chr11	5.83
NC_133892.1	9165001	0.906238	1.0344629828268919	NC_133892.1	9125763	9153462	LOC141897000	DNA excision repair protein ERCC-6-like	protein_coding	Chr11	9.17
NC_133892.1	9165001	0.906238	1.0344629828268919	NC_133892.1	9143760	9144494	LOC141897001	histone H3	protein_coding	Chr11	9.17
NC_133892.1	9165001	0.906238	1.0344629828268919	NC_133892.1	9144775	9145383	LOC141897004	histone H4	protein_coding	Chr11	9.17
NC_133892.1	9165001	0.906238	1.0344629828268919	NC_133892.1	9146575	9147116	LOC141897002	histone H2A	protein_coding	Chr11	9.17
NC_133892.1	9165001	0.906238	1.0344629828268919	NC_133892.1	9147368	9148441	LOC141897003	histone H2B%2C gonadal-like	protein_coding	Chr11	9.17
NC_133892.1	9165001	0.906238	1.0344629828268919	NC_133892.1	9154442	9183634	LOC141897381	nuclear pore complex protein Nup85-like	protein_coding	Chr11	9.17
NC_133892.1	9165001	0.906238	1.0344629828268919	NC_133892.1	9189217	9198823	LOC141897530	axin-1-like	protein_coding	Chr11	9.17
NC_133892.1	9185001	0.931491	1.125361707918414	NC_133892.1	9203735	9219369	LOC141896690	tether containing UBX domain for GLUT4-like	protein_coding	Chr11	9.19
NC_133892.1	9205001	0.904925	1.02973681064754	NC_133892.1	9220226	9240017	LOC141896689	hepatocyte growth factor-regulated tyrosine kinase substrate-like	protein_coding	Chr11	9.21
NC_133892.1	11225001	0.901287	1.0166417501841116	NC_133892.1	11198493	11231105	LOC141897037	uncharacterized LOC141897037	protein_coding	Chr11	11.23
NC_133892.1	11225001	0.901287	1.0166417501841116	NC_133892.1	11232610	11233338	LOC141896418	uncharacterized LOC141896418	protein_coding	Chr11	11.23
NC_133892.1	11225001	0.901287	1.0166417501841116	NC_133892.1	11234890	11258357	LOC141898041	fatty acid synthase-like	protein_coding	Chr11	11.23
NC_133892.1	11235001	0.921161	1.0881786472842152	NC_133892.1	11257215	11257958	LOC141898042	uncharacterized LOC141898042	lncRNA	Chr11	11.24
NC_133892.1	11265001	0.927153	1.109746982165156	NC_133892.1	11283074	11284879	LOC141897028	tubulin epsilon and delta complex protein 1-like	protein_coding	Chr11	11.27
NC_133892.1	11265001	0.927153	1.109746982165156	NC_133892.1	11284894	11345433	LOC141897025	centrosomal protein of 112 kDa-like	protein_coding	Chr11	11.27
NC_133892.1	11275001	0.909344	1.04564309767005	NC_133892.1	11291675	11293631	LOC141897669	uncharacterized LOC141897669	protein_coding	Chr11	11.28
NC_133892.1	14515001	0.911565	1.0536376356824946	NC_133892.1	14484720	14497520	LOC141896478	very long chain fatty acid elongase 7-like	protein_coding	Chr11	14.52
NC_133892.1	14515001	0.911565	1.0536376356824946	NC_133892.1	14492786	14495049	LOC141858870	uncharacterized LOC141858870	protein_coding	Chr11	14.52
NC_133892.1	14515001	0.911565	1.0536376356824946	NC_133892.1	14500710	14536467	LOC141897533	uncharacterized LOC141897533	protein_coding	Chr11	14.52
NC_133892.1	14515001	0.911565	1.0536376356824946	NC_133892.1	14518329	14521740	LOC141897542	uncharacterized LOC141897542	lncRNA	Chr11	14.52
NC_133892.1	14525001	0.931674	1.1260204204156123	NC_133892.1	14543499	14585286	LOC141897648	uncharacterized LOC141897648	protein_coding	Chr11	14.53
NC_133892.1	14565001	0.958229	1.2216057229462176	NC_133892.1	14588199	14601287	LOC141897654	CD59 glycoprotein-like	protein_coding	Chr11	14.57
NC_133892.1	14585001	0.937454	1.1468256566659192	NC_133892.1	14603947	14606935	LOC141897655	uncharacterized LOC141897655	protein_coding	Chr11	14.59
NC_133892.1	14585001	0.937454	1.1468256566659192	NC_133892.1	14607471	14619186	LOC141897649	activating molecule in BECN1-regulated autophagy protein 1A-like	protein_coding	Chr11	14.59
NC_133892.1	14595001	0.92333	1.0959860101608443	NC_133892.1	14619260	14626907	LOC141897471	vesicle transport protein GOT1B-like	protein_coding	Chr11	14.6
NC_133892.1	14615001	0.923002	1.0948053669964668	NC_133892.1	14632258	14640978	LOC141897470	uncharacterized LOC141897470	protein_coding	Chr11	14.62
NC_133892.1	14625001	0.915033	1.0661207774326789	NC_133892.1	14643093	14658084	LOC141897652	KRR1 small subunit processome component homolog	protein_coding	Chr11	14.63
NC_133892.1	14635001	0.889604	0.9745885364968564	NC_133892.1	14659292	14667907	LOC141897650	uncharacterized LOC141897650	protein_coding	Chr11	14.64
NC_133892.1	14645001	0.890254	0.9769282256945553	NC_133892.1	14668869	14691010	LOC141897653	tumor protein p53-inducible protein 11-like	protein_coding	Chr11	14.65
NC_133892.1	14675001	0.912904	1.0584573954297545	NC_133892.1	14694173	14704301	LOC141898014	rho guanine nucleotide exchange factor 39-like	protein_coding	Chr11	14.68
NC_133892.1	14675001	0.912904	1.0584573954297545	NC_133892.1	14699805	14700706	LOC141898015	uncharacterized LOC141898015	lncRNA	Chr11	14.68
NC_133892.1	14685001	0.920437	1.0855725934701628	NC_133892.1	14707126	14715824	LOC141897620	RING finger protein 141-like	protein_coding	Chr11	14.69
NC_133892.1	14695001	0.91392	1.0621145096218496	NC_133892.1	14718223	14724290	LOC141897276	uncharacterized LOC141897276	protein_coding	Chr11	14.7
NC_133892.1	14705001	0.901735	1.0182543359696026	NC_133892.1	14723943	14733650	LOC141897275	calumenin-B-like	protein_coding	Chr11	14.71
NC_133892.1	18035001	0.891026	0.979707056557053	NC_133892.1	18010262	18015180	LOC141897325	uncharacterized LOC141897325	protein_coding	Chr11	18.04
NC_133892.1	18035001	0.891026	0.979707056557053	NC_133892.1	18015181	18019103	LOC141897327	uncharacterized LOC141897327	lncRNA	Chr11	18.04
NC_133892.1	18035001	0.891026	0.979707056557053	NC_133892.1	18017082	18020120	LOC141897326	uncharacterized LOC141897326	protein_coding	Chr11	18.04
NC_133892.1	18035001	0.891026	0.979707056557053	NC_133892.1	18020294	18030039	LOC141897324	uncharacterized LOC141897324	protein_coding	Chr11	18.04
NC_133892.1	18035001	0.891026	0.979707056557053	NC_133892.1	18040687	18047753	LOC141896870	uncharacterized LOC141896870	protein_coding	Chr11	18.04
NC_133892.1	18035001	0.891026	0.979707056557053	NC_133892.1	18047591	18054427	LOC141896871	protein lin-7 homolog C-like	protein_coding	Chr11	18.04
NC_133892.1	18035001	0.891026	0.979707056557053	NC_133892.1	18058945	18076563	LOC141897448	eukaryotic translation initiation factor 4 gamma 2-like	protein_coding	Chr11	18.04
NC_133892.1	18405001	0.903682	1.0252626049971714	NC_133892.1	18350231	18385974	LOC141897506	uncharacterized LOC141897506	protein_coding	Chr11	18.41
NC_133892.1	18405001	0.903682	1.0252626049971714	NC_133892.1	18387508	18397762	LOC141897510	xylosyltransferase 1-like	protein_coding	Chr11	18.41
NC_133892.1	18405001	0.903682	1.0252626049971714	NC_133892.1	18400532	18418879	LOC141897092	protein lin-9 homolog	protein_coding	Chr11	18.41
NC_133892.1	18405001	0.903682	1.0252626049971714	NC_133892.1	18420089	18426532	LOC141897093	P2X receptor E-like	protein_coding	Chr11	18.41
NC_133892.1	18405001	0.903682	1.0252626049971714	NC_133892.1	18426650	18430721	LOC141897094	uncharacterized LOC141897094	protein_coding	Chr11	18.41
NC_133892.1	18425001	0.893346	0.9880579472319166	NC_133892.1	18444509	18452123	LOC141859074	uncharacterized LOC141859074	protein_coding	Chr11	18.43
NC_133892.1	18665001	0.889769	0.9751824576008878	NC_133892.1	18631746	18642972	LOC141896789	ankyrin repeat and BTB/POZ domain-containing protein 2-like	protein_coding	Chr11	18.67
NC_133892.1	18665001	0.889769	0.9751824576008878	NC_133892.1	18642511	18655439	LOC141896791	sodium-coupled monocarboxylate transporter 1-like	protein_coding	Chr11	18.67
NC_133892.1	18665001	0.889769	0.9751824576008878	NC_133892.1	18655467	18656789	LOC141896793	uncharacterized LOC141896793	protein_coding	Chr11	18.67
NC_133892.1	18665001	0.889769	0.9751824576008878	NC_133892.1	18658518	18660666	LOC141896792	uncharacterized LOC141896792	protein_coding	Chr11	18.67
NC_133892.1	18665001	0.889769	0.9751824576008878	NC_133892.1	18669025	18670541	LOC141858887	uncharacterized LOC141858887	protein_coding	Chr11	18.67
NC_133892.1	18665001	0.889769	0.9751824576008878	NC_133892.1	18675316	18676843	LOC141858867	uncharacterized LOC141858867	protein_coding	Chr11	18.67
